Día,Dispositivo,Mes,Día de la semana,Región,Campaña,Impresiones,Clics,Conversiones,Coste,CTR,Posic. media,CPC medio,CPM medio,Coste medio,Coste/conv.,Porcentaje de conv.,Valor conv./coste,Valor conv. total,Valor/conv.
28-ago-2017,Ordenadores,Ago. 2017,Lunes,Sin especificar,Shopping - General,0,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
19-ago-2017,Tablets,Ago. 2017,Sábado,Comunidad de Madrid,Shopping - General,622,16,"0,00","1,55 €","2,57 %","0,00","0,10 €","2,49 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
26-jul-2017,Móviles,Jul. 2017,Miércoles,Comunidad Valenciana,Shopping - General,5.710,121,"0,00","7,23 €","2,12 %","0,00","0,06 €","1,27 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
18-jul-2017,Ordenadores,Jul. 2017,Martes,Principado de Asturias,Shopping - General,637,12,"0,00","2,04 €","1,88 %","0,00","0,17 €","3,20 €","0,17 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-jul-2017,Móviles,Jul. 2017,Viernes,Galicia,Shopping - General,2.331,51,"0,00","2,38 €","2,19 %","0,00","0,05 €","1,02 €","0,05 €","0,00 €","0,00 %","0,00","0,00","0,00"
17-sep-2017,Ordenadores,Sep. 2017,Domingo,Comunidad Valenciana,Shopping - General,1.750,30,"1,00","2,78 €","1,71 %","0,00","0,09 €","1,59 €","0,09 €","2,78 €","3,33 %","3,58","9,95","9,95"
17-jul-2017,Tablets,Jul. 2017,Lunes,La Rioja,Shopping - General,84,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
31-ago-2017,Tablets,Ago. 2017,Jueves,Extremadura,Shopping - General,200,4,"0,00","0,38 €","2,00 %","0,00","0,10 €","1,90 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
13-sep-2017,Móviles,Sep. 2017,Miércoles,País Vasco,Shopping - General,1.313,29,"0,00","0,99 €","2,21 %","0,00","0,03 €","0,75 €","0,03 €","0,00 €","0,00 %","0,00","0,00","0,00"
18-jul-2017,Móviles,Jul. 2017,Martes,Comunidad de Madrid,Shopping - General,11.451,299,"1,00","21,63 €","2,61 %","0,00","0,07 €","1,89 €","0,07 €","21,63 €","0,33 %","0,88","18,94","18,94"
30-jul-2017,Ordenadores,Jul. 2017,Domingo,Sin especificar,Shopping - General,0,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
19-sep-2017,Ordenadores,Sep. 2017,Martes,Castilla y León,Shopping - General,748,5,"0,00","0,40 €","0,67 %","0,00","0,08 €","0,53 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
29-sep-2017,Ordenadores,Sep. 2017,Viernes,La Rioja,Shopping - General,115,4,"0,00","0,74 €","3,48 %","0,00","0,18 €","6,43 €","0,18 €","0,00 €","0,00 %","0,00","0,00","0,00"
29-sep-2017,Móviles,Sep. 2017,Viernes,Comunidad Valenciana,Shopping - General,4.707,106,"0,00","6,17 €","2,25 %","0,00","0,06 €","1,31 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
25-jul-2017,Ordenadores,Jul. 2017,Martes,Aragón,Shopping - General,860,17,"2,00","2,37 €","1,98 %","0,00","0,14 €","2,76 €","0,14 €","1,18 €","11,76 %","33,71","79,89","39,94"
25-ago-2017,Móviles,Ago. 2017,Viernes,Castilla y León,Shopping - General,5.792,119,"1,00","13,26 €","2,05 %","0,00","0,11 €","2,29 €","0,11 €","13,26 €","0,84 %","0,98","12,94","12,94"
21-jul-2017,Móviles,Jul. 2017,Viernes,La Rioja,Shopping - General,365,9,"0,00","0,54 €","2,47 %","0,00","0,06 €","1,48 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
21-jul-2017,Tablets,Jul. 2017,Viernes,Castilla y León,Shopping - General,422,10,"0,00","0,85 €","2,37 %","0,00","0,08 €","2,01 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
31-ago-2017,Ordenadores,Ago. 2017,Jueves,Galicia,Shopping - General,1.178,5,"0,00","0,50 €","0,42 %","0,00","0,10 €","0,42 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
15-sep-2017,Móviles,Sep. 2017,Viernes,Cataluña,Shopping - General,7.218,161,"1,00","10,82 €","2,23 %","0,00","0,07 €","1,50 €","0,07 €","10,82 €","0,62 %","32,34","349,95","349,95"
22-jul-2017,Móviles,Jul. 2017,Sábado,La Rioja,Shopping - General,469,4,"0,00","0,46 €","0,85 %","0,00","0,12 €","0,98 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
04-ago-2017,Tablets,Ago. 2017,Viernes,Extremadura,Shopping - General,93,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-ago-2017,Ordenadores,Ago. 2017,Jueves,Cantabria,Shopping - General,406,4,"0,00","0,83 €","0,99 %","0,00","0,21 €","2,04 €","0,21 €","0,00 €","0,00 %","0,00","0,00","0,00"
15-sep-2017,Ordenadores,Sep. 2017,Viernes,Cantabria,Shopping - General,267,3,"0,00","0,35 €","1,12 %","0,00","0,12 €","1,31 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
12-ago-2017,Tablets,Ago. 2017,Sábado,Región de Murcia,Shopping - General,121,3,"0,00","0,21 €","2,48 %","0,00","0,07 €","1,74 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-ago-2017,Tablets,Ago. 2017,Jueves,Islas Baleares,Shopping - General,162,2,"0,00","0,19 €","1,23 %","0,00","0,10 €","1,17 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
05-sep-2017,Tablets,Sep. 2017,Martes,La Rioja,Shopping - General,39,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
06-sep-2017,Tablets,Sep. 2017,Miércoles,Cataluña,Shopping - General,956,14,"0,00","1,27 €","1,46 %","0,00","0,09 €","1,33 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
05-sep-2017,Móviles,Sep. 2017,Martes,Región de Murcia,Shopping - General,1.917,47,"0,00","2,53 €","2,45 %","0,00","0,05 €","1,32 €","0,05 €","0,00 €","0,00 %","0,00","0,00","0,00"
29-jul-2017,Tablets,Jul. 2017,Sábado,Región de Murcia,Shopping - General,317,1,"0,00","0,06 €","0,32 %","0,00","0,06 €","0,19 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
06-ago-2017,Tablets,Ago. 2017,Domingo,Región de Murcia,Shopping - General,119,2,"0,00","0,19 €","1,68 %","0,00","0,10 €","1,60 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
15-sep-2017,Tablets,Sep. 2017,Viernes,Castilla-La Mancha,Shopping - General,108,3,"0,00","0,15 €","2,78 %","0,00","0,05 €","1,39 €","0,05 €","0,00 €","0,00 %","0,00","0,00","0,00"
17-sep-2017,Móviles,Sep. 2017,Domingo,Cantabria,Shopping - General,1.219,33,"0,00","2,25 €","2,71 %","0,00","0,07 €","1,85 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
20-jul-2017,Tablets,Jul. 2017,Jueves,La Rioja,Shopping - General,63,1,"0,00","0,01 €","1,59 %","0,00","0,01 €","0,16 €","0,01 €","0,00 €","0,00 %","0,00","0,00","0,00"
27-ago-2017,Ordenadores,Ago. 2017,Domingo,Comunidad de Madrid,Shopping - General,1.045,10,"0,00","1,13 €","0,96 %","0,00","0,11 €","1,08 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
20-ago-2017,Ordenadores,Ago. 2017,Domingo,Comunidad Valenciana,Shopping - General,957,12,"1,00","1,52 €","1,25 %","0,00","0,13 €","1,59 €","0,13 €","1,52 €","8,33 %","5,88","8,94","8,94"
30-sep-2017,Tablets,Sep. 2017,Sábado,Castilla-La Mancha,Shopping - General,529,10,"0,00","1,83 €","1,89 %","0,00","0,18 €","3,46 €","0,18 €","0,00 €","0,00 %","0,00","0,00","0,00"
05-ago-2017,Tablets,Ago. 2017,Sábado,País Vasco,Shopping - General,392,5,"0,00","0,43 €","1,28 %","0,00","0,09 €","1,10 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
21-ago-2017,Ordenadores,Ago. 2017,Lunes,Sin especificar,Shopping - General,5,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
09-ago-2017,Ordenadores,Ago. 2017,Miércoles,Castilla y León,Shopping - General,1.807,34,"0,00","4,43 €","1,88 %","0,00","0,13 €","2,45 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
26-ago-2017,Móviles,Ago. 2017,Sábado,País Vasco,Shopping - General,2.741,46,"0,00","4,23 €","1,68 %","0,00","0,09 €","1,54 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
26-sep-2017,Tablets,Sep. 2017,Martes,País Vasco,Shopping - General,401,9,"0,00","1,49 €","2,24 %","0,00","0,17 €","3,72 €","0,17 €","0,00 €","0,00 %","0,00","0,00","0,00"
10-ago-2017,Ordenadores,Ago. 2017,Jueves,Cantabria,Shopping - General,588,13,"1,00","1,54 €","2,21 %","0,00","0,12 €","2,62 €","0,12 €","1,54 €","7,69 %","9,08","13,99","13,99"
02-sep-2017,Tablets,Sep. 2017,Sábado,Castilla-La Mancha,Shopping - General,52,1,"0,00","0,05 €","1,92 %","0,00","0,05 €","0,96 €","0,05 €","0,00 €","0,00 %","0,00","0,00","0,00"
03-ago-2017,Ordenadores,Ago. 2017,Jueves,Sin especificar,Shopping - General,1,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
26-jul-2017,Tablets,Jul. 2017,Miércoles,Comunidad Valenciana,Shopping - General,848,11,"0,00","0,85 €","1,30 %","0,00","0,08 €","1,00 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
08-ago-2017,Tablets,Ago. 2017,Martes,Comunidad de Madrid,Shopping - General,663,14,"0,00","1,33 €","2,11 %","0,00","0,10 €","2,01 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
22-sep-2017,Tablets,Sep. 2017,Viernes,Castilla-La Mancha,Shopping - General,36,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-ago-2017,Móviles,Ago. 2017,Lunes,Extremadura,Shopping - General,1.664,39,"1,00","3,62 €","2,34 %","0,00","0,09 €","2,18 €","0,09 €","3,62 €","2,56 %","10,49","37,97","37,97"
06-ago-2017,Móviles,Ago. 2017,Domingo,Aragón,Shopping - General,1.250,27,"0,00","1,71 €","2,16 %","0,00","0,06 €","1,37 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
30-jul-2017,Móviles,Jul. 2017,Domingo,Región de Murcia,Shopping - General,1.205,25,"0,00","1,15 €","2,07 %","0,00","0,05 €","0,95 €","0,05 €","0,00 €","0,00 %","0,00","0,00","0,00"
27-ago-2017,Tablets,Ago. 2017,Domingo,Andalucía,Shopping - General,484,3,"0,00","0,17 €","0,62 %","0,00","0,06 €","0,35 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
10-sep-2017,Tablets,Sep. 2017,Domingo,Aragón,Shopping - General,150,4,"0,00","0,37 €","2,67 %","0,00","0,09 €","2,47 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
03-sep-2017,Ordenadores,Sep. 2017,Domingo,Cantabria,Shopping - General,134,3,"0,00","0,37 €","2,24 %","0,00","0,12 €","2,76 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-ago-2017,Ordenadores,Ago. 2017,Jueves,Galicia,Shopping - General,1.465,18,"0,00","2,16 €","1,23 %","0,00","0,12 €","1,47 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
12-sep-2017,Ordenadores,Sep. 2017,Martes,Comunidad Valenciana,Shopping - General,2.698,31,"0,00","3,96 €","1,15 %","0,00","0,13 €","1,47 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
21-ago-2017,Ordenadores,Ago. 2017,Lunes,Extremadura,Shopping - General,588,7,"0,00","0,96 €","1,19 %","0,00","0,14 €","1,63 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
20-sep-2017,Móviles,Sep. 2017,Miércoles,Aragón,Shopping - General,2.852,85,"0,00","7,69 €","2,98 %","0,00","0,09 €","2,70 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
04-sep-2017,Tablets,Sep. 2017,Lunes,Comunidad Valenciana,Shopping - General,556,14,"0,00","1,27 €","2,52 %","0,00","0,09 €","2,28 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
05-sep-2017,Ordenadores,Sep. 2017,Martes,Comunidad Valenciana,Shopping - General,1.673,27,"1,00","2,77 €","1,61 %","0,00","0,10 €","1,66 €","0,10 €","2,77 €","3,70 %","18,04","49,98","49,98"
15-sep-2017,Móviles,Sep. 2017,Viernes,Castilla y León,Shopping - General,2.018,50,"1,00","2,37 €","2,48 %","0,00","0,05 €","1,17 €","0,05 €","2,37 €","2,00 %","17,28","40,95","40,95"
11-sep-2017,Tablets,Sep. 2017,Lunes,Aragón,Shopping - General,167,3,"0,00","0,45 €","1,80 %","0,00","0,15 €","2,69 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
25-sep-2017,Móviles,Sep. 2017,Lunes,Aragón,Shopping - General,3.771,84,"0,00","10,02 €","2,23 %","0,00","0,12 €","2,66 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
03-ago-2017,Ordenadores,Ago. 2017,Jueves,Navarra,Shopping - General,407,9,"0,00","0,82 €","2,21 %","0,00","0,09 €","2,01 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
07-ago-2017,Móviles,Ago. 2017,Lunes,Castilla y León,Shopping - General,2.064,51,"0,00","3,94 €","2,47 %","0,00","0,08 €","1,91 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
09-sep-2017,Móviles,Sep. 2017,Sábado,Cataluña,Shopping - General,9.126,173,"1,00","10,52 €","1,90 %","0,00","0,06 €","1,15 €","0,06 €","10,52 €","0,58 %","1,47","15,48","15,48"
01-sep-2017,Ordenadores,Sep. 2017,Viernes,Andalucía,Shopping - General,989,11,"0,00","0,98 €","1,11 %","0,00","0,09 €","0,99 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
17-ago-2017,Ordenadores,Ago. 2017,Jueves,País Vasco,Shopping - General,863,11,"0,00","1,55 €","1,27 %","0,00","0,14 €","1,80 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
01-sep-2017,Ordenadores,Sep. 2017,Viernes,Sin especificar,Shopping - General,1,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
25-ago-2017,Móviles,Ago. 2017,Viernes,Aragón,Shopping - General,2.244,42,"1,00","3,74 €","1,87 %","0,00","0,09 €","1,67 €","0,09 €","3,74 €","2,38 %","10,68","39,93","39,93"
24-ago-2017,Ordenadores,Ago. 2017,Jueves,Cataluña,Shopping - General,2.815,33,"0,00","5,21 €","1,17 %","0,00","0,16 €","1,85 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
11-ago-2017,Tablets,Ago. 2017,Viernes,Comunidad Valenciana,Shopping - General,602,7,"0,00","0,62 €","1,16 %","0,00","0,09 €","1,03 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
17-sep-2017,Móviles,Sep. 2017,Domingo,Castilla-La Mancha,Shopping - General,2.338,57,"0,00","2,99 €","2,44 %","0,00","0,05 €","1,28 €","0,05 €","0,00 €","0,00 %","0,00","0,00","0,00"
13-sep-2017,Móviles,Sep. 2017,Miércoles,Comunidad Valenciana,Shopping - General,7.691,150,"2,00","9,54 €","1,95 %","0,00","0,06 €","1,24 €","0,06 €","4,77 €","1,33 %","7,96","75,94","37,97"
30-sep-2017,Ordenadores,Sep. 2017,Sábado,Comunidad Valenciana,Shopping - General,1.265,19,"1,00","1,65 €","1,50 %","0,00","0,09 €","1,30 €","0,09 €","1,65 €","5,26 %","6,02","9,94","9,94"
21-jul-2017,Tablets,Jul. 2017,Viernes,Cataluña,Shopping - General,617,6,"0,00","0,45 €","0,97 %","0,00","0,08 €","0,73 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
19-sep-2017,Tablets,Sep. 2017,Martes,Aragón,Shopping - General,335,4,"0,00","0,32 €","1,19 %","0,00","0,08 €","0,96 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
17-ago-2017,Ordenadores,Ago. 2017,Jueves,Islas Baleares,Shopping - General,389,8,"0,00","1,49 €","2,06 %","0,00","0,19 €","3,83 €","0,19 €","0,00 €","0,00 %","0,00","0,00","0,00"
02-ago-2017,Móviles,Ago. 2017,Miércoles,Castilla y León,Shopping - General,3.368,91,"1,00","5,67 €","2,70 %","0,00","0,06 €","1,68 €","0,06 €","5,67 €","1,10 %","2,99","16,98","16,98"
14-ago-2017,Ordenadores,Ago. 2017,Lunes,Galicia,Shopping - General,1.197,30,"1,00","4,20 €","2,51 %","0,00","0,14 €","3,51 €","0,14 €","4,20 €","3,33 %","7,60","31,94","31,94"
28-ago-2017,Ordenadores,Ago. 2017,Lunes,Comunidad Valenciana,Shopping - General,1.505,28,"1,00","3,39 €","1,86 %","0,00","0,12 €","2,25 €","0,12 €","3,39 €","3,57 %","22,42","75,99","75,99"
12-ago-2017,Ordenadores,Ago. 2017,Sábado,Comunidad Valenciana,Shopping - General,948,8,"1,00","1,22 €","0,84 %","0,00","0,15 €","1,29 €","0,15 €","1,22 €","12,50 %","26,18","31,94","31,94"
18-sep-2017,Ordenadores,Sep. 2017,Lunes,País Vasco,Shopping - General,1.272,22,"0,00","2,89 €","1,73 %","0,00","0,13 €","2,27 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
07-ago-2017,Tablets,Ago. 2017,Lunes,Cantabria,Shopping - General,147,3,"0,00","0,23 €","2,04 %","0,00","0,08 €","1,56 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
06-ago-2017,Móviles,Ago. 2017,Domingo,Galicia,Shopping - General,2.578,54,"0,00","3,19 €","2,09 %","0,00","0,06 €","1,24 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-ago-2017,Ordenadores,Ago. 2017,Lunes,Castilla-La Mancha,Shopping - General,214,3,"0,00","0,26 €","1,40 %","0,00","0,09 €","1,21 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
03-sep-2017,Ordenadores,Sep. 2017,Domingo,País Vasco,Shopping - General,425,5,"0,00","0,29 €","1,18 %","0,00","0,06 €","0,68 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
31-jul-2017,Ordenadores,Jul. 2017,Lunes,Extremadura,Shopping - General,392,7,"1,00","0,82 €","1,79 %","0,00","0,12 €","2,09 €","0,12 €","0,82 €","14,29 %","158,48","129,95","129,95"
25-jul-2017,Ordenadores,Jul. 2017,Martes,Galicia,Shopping - General,909,13,"0,00","1,25 €","1,43 %","0,00","0,10 €","1,38 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-sep-2017,Móviles,Sep. 2017,Jueves,La Rioja,Shopping - General,312,7,"0,00","0,46 €","2,24 %","0,00","0,07 €","1,47 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
11-ago-2017,Móviles,Ago. 2017,Viernes,Aragón,Shopping - General,1.130,18,"0,00","1,46 €","1,59 %","0,00","0,08 €","1,29 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
08-sep-2017,Móviles,Sep. 2017,Viernes,La Rioja,Shopping - General,287,5,"0,00","0,44 €","1,74 %","0,00","0,09 €","1,53 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
27-ago-2017,Móviles,Ago. 2017,Domingo,Extremadura,Shopping - General,2.299,61,"0,00","6,62 €","2,65 %","0,00","0,11 €","2,88 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
31-jul-2017,Tablets,Jul. 2017,Lunes,Navarra,Shopping - General,160,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
25-jul-2017,Móviles,Jul. 2017,Martes,Principado de Asturias,Shopping - General,1.507,34,"1,00","2,81 €","2,26 %","0,00","0,08 €","1,86 €","0,08 €","2,81 €","2,94 %","39,13","109,95","109,95"
07-ago-2017,Tablets,Ago. 2017,Lunes,Galicia,Shopping - General,208,5,"0,00","0,49 €","2,40 %","0,00","0,10 €","2,36 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-jul-2017,Tablets,Jul. 2017,Viernes,Principado de Asturias,Shopping - General,271,5,"0,00","0,87 €","1,85 %","0,00","0,17 €","3,21 €","0,17 €","0,00 €","0,00 %","0,00","0,00","0,00"
23-ago-2017,Tablets,Ago. 2017,Miércoles,Principado de Asturias,Shopping - General,113,3,"0,00","0,37 €","2,65 %","0,00","0,12 €","3,27 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-jul-2017,Tablets,Jul. 2017,Lunes,Comunidad de Madrid,Shopping - General,1.782,34,"0,00","3,50 €","1,91 %","0,00","0,10 €","1,96 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
31-ago-2017,Tablets,Ago. 2017,Jueves,Cantabria,Shopping - General,100,3,"0,00","0,25 €","3,00 %","0,00","0,08 €","2,50 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
10-sep-2017,Ordenadores,Sep. 2017,Domingo,Aragón,Shopping - General,522,6,"1,00","0,57 €","1,15 %","0,00","0,10 €","1,09 €","0,10 €","0,57 €","16,67 %","24,51","13,97","13,97"
25-ago-2017,Móviles,Ago. 2017,Viernes,Sin especificar,Shopping - General,1,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
10-ago-2017,Ordenadores,Ago. 2017,Jueves,Comunidad de Madrid,Shopping - General,3.744,71,"2,00","7,67 €","1,90 %","0,00","0,11 €","2,05 €","0,11 €","3,84 €","2,82 %","3,69","28,33","14,16"
10-sep-2017,Ordenadores,Sep. 2017,Domingo,Extremadura,Shopping - General,411,7,"0,00","0,84 €","1,70 %","0,00","0,12 €","2,04 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
