Día,Dispositivo,Mes,Día de la semana,Región,Campaña,Impresiones,Clics,Conversiones,Coste,CTR,Posic. media,CPC medio,CPM medio,Coste medio,Coste/conv.,Porcentaje de conv.,Valor conv./coste,Valor conv. total,Valor/conv.
22-mar-2015,Ordenadores,Mar. 2015,Domingo,Principado de Asturias,Shopping - General,45,3,"0,00","0,26 €","6,67 %","0,00","0,09 €","5,78 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
02-jun-2015,Tablets,Jun. 2015,Martes,Comunidad de Madrid,Shopping - General,2.793,44,"0,00","7,21 €","1,58 %","0,00","0,16 €","2,58 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
11-abr-2015,Tablets,Abr. 2015,Sábado,Galicia,Shopping - General,313,4,"1,00","0,55 €","1,28 %","0,00","0,14 €","1,76 €","0,14 €","0,55 €","25,00 %","85,36","46,95","46,95"
28-abr-2015,Móviles,Abr. 2015,Martes,Castilla y León,Shopping - General,436,25,"0,00","3,48 €","5,73 %","0,00","0,14 €","7,98 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
07-ene-2015,Ordenadores,Ene. 2015,Miércoles,Cantabria,Shopping - General,170,5,"0,00","0,69 €","2,94 %","0,00","0,14 €","4,06 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
23-feb-2015,Ordenadores,Feb. 2015,Lunes,Canarias,Shopping - General,566,9,"0,00","2,14 €","1,59 %","0,00","0,24 €","3,78 €","0,24 €","0,00 €","0,00 %","0,00","0,00","0,00"
02-mar-2015,Ordenadores,Mar. 2015,Lunes,País Vasco,Shopping - General,591,14,"0,00","1,99 €","2,37 %","0,00","0,14 €","3,37 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
20-mar-2015,Ordenadores,Mar. 2015,Viernes,Aragón,Shopping - General,185,5,"0,00","0,55 €","2,70 %","0,00","0,11 €","2,97 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-mar-2015,Ordenadores,Mar. 2015,Martes,Principado de Asturias,Shopping - General,197,6,"0,00","0,77 €","3,05 %","0,00","0,13 €","3,91 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
29-mar-2015,Ordenadores,Mar. 2015,Domingo,Castilla y León,Shopping - General,339,5,"0,00","0,62 €","1,47 %","0,00","0,12 €","1,83 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
05-may-2015,Móviles,May. 2015,Martes,Aragón,Shopping - General,173,3,"0,00","0,30 €","1,73 %","0,00","0,10 €","1,73 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
17-feb-2015,Tablets,Feb. 2015,Martes,Castilla y León,Shopping - General,666,7,"0,00","1,11 €","1,05 %","0,00","0,16 €","1,67 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
30-mar-2015,Móviles,Mar. 2015,Lunes,Extremadura,Shopping - General,97,3,"0,00","0,14 €","3,09 %","0,00","0,05 €","1,44 €","0,05 €","0,00 €","0,00 %","0,00","0,00","0,00"
18-may-2015,Tablets,May. 2015,Lunes,Castilla-La Mancha,Shopping - General,436,8,"0,00","1,91 €","1,83 %","0,00","0,24 €","4,38 €","0,24 €","0,00 €","0,00 %","0,00","0,00","0,00"
08-jun-2015,Móviles,Jun. 2015,Lunes,Cantabria,Shopping - General,579,23,"0,00","6,03 €","3,97 %","0,00","0,26 €","10,41 €","0,26 €","0,00 €","0,00 %","0,00","0,00","0,00"
04-ene-2015,Móviles,Ene. 2015,Domingo,Región de Murcia,Shopping - General,222,8,"0,00","1,54 €","3,60 %","0,00","0,19 €","6,94 €","0,19 €","0,00 €","0,00 %","0,00","0,00","0,00"
03-mar-2015,Tablets,Mar. 2015,Martes,Islas Baleares,Shopping - General,108,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-abr-2015,Móviles,Abr. 2015,Martes,Región de Murcia,Shopping - General,195,4,"0,00","0,37 €","2,05 %","0,00","0,09 €","1,90 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
30-abr-2015,Tablets,Abr. 2015,Jueves,Galicia,Shopping - General,360,2,"0,00","0,59 €","0,56 %","0,00","0,30 €","1,64 €","0,30 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-mar-2015,Ordenadores,Mar. 2015,Sábado,Principado de Asturias,Shopping - General,158,6,"0,00","0,83 €","3,80 %","0,00","0,14 €","5,25 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
29-ene-2015,Ordenadores,Ene. 2015,Jueves,Ceuta,Shopping - General,10,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
26-abr-2015,Ordenadores,Abr. 2015,Domingo,País Vasco,Shopping - General,1.225,17,"2,00","3,19 €","1,39 %","0,00","0,19 €","2,60 €","0,19 €","1,60 €","11,76 %","16,89","53,88","26,94"
24-feb-2015,Tablets,Feb. 2015,Martes,País Vasco,Shopping - General,357,6,"0,00","0,92 €","1,68 %","0,00","0,15 €","2,58 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
01-mar-2015,Ordenadores,Mar. 2015,Domingo,Canarias,Shopping - General,316,8,"0,00","1,71 €","2,53 %","0,00","0,21 €","5,41 €","0,21 €","0,00 €","0,00 %","0,00","0,00","0,00"
26-may-2015,Tablets,May. 2015,Martes,La Rioja,Shopping - General,49,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
02-ene-2015,Tablets,Ene. 2015,Viernes,Islas Baleares,Shopping - General,180,3,"0,00","0,65 €","1,67 %","0,00","0,22 €","3,61 €","0,22 €","0,00 €","0,00 %","0,00","0,00","0,00"
16-mar-2015,Móviles,Mar. 2015,Lunes,Canarias,Shopping - General,98,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
10-ene-2015,Ordenadores,Ene. 2015,Sábado,Castilla-La Mancha,Shopping - General,433,15,"0,00","1,92 €","3,46 %","0,00","0,13 €","4,43 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
07-mar-2015,Móviles,Mar. 2015,Sábado,Sin especificar,Shopping - General,147,1,"0,00","0,12 €","0,68 %","0,00","0,12 €","0,82 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
04-mar-2015,Ordenadores,Mar. 2015,Miércoles,Comunidad de Madrid,Shopping - General,1.698,58,"0,00","7,22 €","3,42 %","0,00","0,12 €","4,25 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-jun-2015,Móviles,Jun. 2015,Miércoles,Comunidad de Madrid,Shopping - General,5.079,220,"1,00","36,57 €","4,33 %","0,00","0,17 €","7,20 €","0,17 €","36,57 €","0,45 %","4,62","168,84","168,84"
22-abr-2015,Tablets,Abr. 2015,Miércoles,Islas Baleares,Shopping - General,163,4,"0,00","0,72 €","2,45 %","0,00","0,18 €","4,42 €","0,18 €","0,00 €","0,00 %","0,00","0,00","0,00"
18-abr-2015,Ordenadores,Abr. 2015,Sábado,Comunidad de Madrid,Shopping - General,1.601,36,"1,00","4,97 €","2,25 %","0,00","0,14 €","3,10 €","0,14 €","4,97 €","2,78 %","9,45","46,95","46,95"
18-abr-2015,Móviles,Abr. 2015,Sábado,Navarra,Shopping - General,59,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-jun-2015,Tablets,Jun. 2015,Miércoles,Cataluña,Shopping - General,2.836,76,"3,00","19,82 €","2,68 %","0,00","0,26 €","6,99 €","0,26 €","6,61 €","3,95 %","15,40","305,25","101,75"
05-mar-2015,Ordenadores,Mar. 2015,Jueves,Extremadura,Shopping - General,233,7,"0,00","0,95 €","3,00 %","0,00","0,14 €","4,08 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
29-mar-2015,Móviles,Mar. 2015,Domingo,Principado de Asturias,Shopping - General,87,4,"0,00","0,43 €","4,60 %","0,00","0,11 €","4,94 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-may-2015,Móviles,May. 2015,Jueves,Principado de Asturias,Shopping - General,229,9,"0,00","1,15 €","3,93 %","0,00","0,13 €","5,02 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
31-may-2015,Ordenadores,May. 2015,Domingo,Comunidad de Madrid,Shopping - General,4.695,124,"2,00","21,30 €","2,64 %","0,00","0,17 €","4,54 €","0,17 €","10,65 €","1,61 %","9,85","209,89","104,94"
25-ene-2015,Ordenadores,Ene. 2015,Domingo,País Vasco,Shopping - General,1.291,21,"0,00","2,81 €","1,63 %","0,00","0,13 €","2,18 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-feb-2015,Tablets,Feb. 2015,Martes,Aragón,Shopping - General,227,2,"0,00","0,36 €","0,88 %","0,00","0,18 €","1,59 €","0,18 €","0,00 €","0,00 %","0,00","0,00","0,00"
01-may-2015,Móviles,May. 2015,Viernes,Principado de Asturias,Shopping - General,212,1,"0,00","0,28 €","0,47 %","0,00","0,28 €","1,32 €","0,28 €","0,00 €","0,00 %","0,00","0,00","0,00"
21-ene-2015,Tablets,Ene. 2015,Miércoles,Comunidad de Madrid,Shopping - General,2.518,32,"0,00","4,59 €","1,27 %","0,00","0,14 €","1,82 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
15-ene-2015,Tablets,Ene. 2015,Jueves,La Rioja,Shopping - General,49,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
09-mar-2015,Tablets,Mar. 2015,Lunes,Cantabria,Shopping - General,68,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
04-abr-2015,Móviles,Abr. 2015,Sábado,Principado de Asturias,Shopping - General,67,3,"0,00","0,25 €","4,48 %","0,00","0,08 €","3,73 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
21-may-2015,Tablets,May. 2015,Jueves,Principado de Asturias,Shopping - General,230,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
16-may-2015,Móviles,May. 2015,Sábado,País Vasco,Shopping - General,298,7,"0,00","1,04 €","2,35 %","0,00","0,15 €","3,49 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
05-feb-2015,Ordenadores,Feb. 2015,Jueves,Comunidad de Madrid,Shopping - General,2.653,94,"2,00","8,71 €","3,54 %","0,00","0,09 €","3,28 €","0,09 €","4,36 €","2,13 %","4,91","42,78","21,39"
09-jun-2015,Tablets,Jun. 2015,Martes,Navarra,Shopping - General,361,17,"0,00","4,35 €","4,71 %","0,00","0,26 €","12,05 €","0,26 €","0,00 €","0,00 %","0,00","0,00","0,00"
09-mar-2015,Tablets,Mar. 2015,Lunes,Ceuta,Shopping - General,5,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
03-jun-2015,Tablets,Jun. 2015,Miércoles,Castilla y León,Shopping - General,1.541,41,"1,00","15,04 €","2,66 %","0,00","0,37 €","9,76 €","0,37 €","15,04 €","2,44 %","10,30","154,90","154,90"
25-jun-2015,Tablets,Jun. 2015,Jueves,La Rioja,Shopping - General,108,2,"0,00","0,49 €","1,85 %","0,00","0,24 €","4,54 €","0,24 €","0,00 €","0,00 %","0,00","0,00","0,00"
06-jun-2015,Móviles,Jun. 2015,Sábado,Castilla-La Mancha,Shopping - General,964,37,"0,00","4,28 €","3,84 %","0,00","0,12 €","4,44 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
22-may-2015,Tablets,May. 2015,Viernes,Aragón,Shopping - General,297,5,"0,00","1,21 €","1,68 %","0,00","0,24 €","4,07 €","0,24 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-mar-2015,Tablets,Mar. 2015,Sábado,Castilla-La Mancha,Shopping - General,212,1,"0,00","0,07 €","0,47 %","0,00","0,07 €","0,33 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-jun-2015,Tablets,Jun. 2015,Miércoles,Región de Murcia,Shopping - General,283,6,"0,00","1,01 €","2,12 %","0,00","0,17 €","3,57 €","0,17 €","0,00 €","0,00 %","0,00","0,00","0,00"
11-abr-2015,Móviles,Abr. 2015,Sábado,Andalucía,Shopping - General,898,40,"2,00","3,04 €","4,45 %","0,00","0,08 €","3,39 €","0,08 €","1,52 €","5,00 %","26,59","80,84","40,42"
07-may-2015,Móviles,May. 2015,Jueves,País Vasco,Shopping - General,267,12,"0,00","1,52 €","4,49 %","0,00","0,13 €","5,69 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
13-jun-2015,Tablets,Jun. 2015,Sábado,Comunidad Valenciana,Shopping - General,2.666,52,"1,00","16,39 €","1,95 %","0,00","0,32 €","6,15 €","0,32 €","16,39 €","1,92 %","3,66","59,94","59,94"
27-abr-2015,Móviles,Abr. 2015,Lunes,Galicia,Shopping - General,486,9,"0,00","1,34 €","1,85 %","0,00","0,15 €","2,76 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-feb-2015,Ordenadores,Feb. 2015,Sábado,Castilla y León,Shopping - General,2.016,28,"1,00","5,03 €","1,39 %","0,00","0,18 €","2,50 €","0,18 €","5,03 €","3,57 %","2,36","11,89","11,89"
05-ene-2015,Móviles,Ene. 2015,Lunes,Castilla y León,Shopping - General,267,5,"0,00","0,62 €","1,87 %","0,00","0,12 €","2,32 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
23-mar-2015,Tablets,Mar. 2015,Lunes,Cataluña,Shopping - General,667,5,"0,00","0,54 €","0,75 %","0,00","0,11 €","0,81 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
09-ene-2015,Móviles,Ene. 2015,Viernes,Aragón,Shopping - General,233,12,"0,00","1,80 €","5,15 %","0,00","0,15 €","7,73 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
15-ene-2015,Tablets,Ene. 2015,Jueves,Comunidad de Madrid,Shopping - General,1.633,15,"0,00","2,26 €","0,92 %","0,00","0,15 €","1,38 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
22-jun-2015,Móviles,Jun. 2015,Lunes,Galicia,Shopping - General,2.210,116,"1,00","24,20 €","5,25 %","0,00","0,21 €","10,95 €","0,21 €","24,20 €","0,86 %","9,39","227,30","227,30"
27-ene-2015,Ordenadores,Ene. 2015,Martes,Sin especificar,Shopping - General,50,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-feb-2015,Ordenadores,Feb. 2015,Sábado,Canarias,Shopping - General,466,8,"0,00","1,87 €","1,72 %","0,00","0,23 €","4,01 €","0,23 €","0,00 €","0,00 %","0,00","0,00","0,00"
27-feb-2015,Ordenadores,Feb. 2015,Viernes,Extremadura,Shopping - General,265,3,"0,00","0,35 €","1,13 %","0,00","0,12 €","1,32 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
22-mar-2015,Tablets,Mar. 2015,Domingo,Región de Murcia,Shopping - General,59,1,"0,00","0,09 €","1,69 %","0,00","0,09 €","1,53 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
16-jun-2015,Tablets,Jun. 2015,Martes,Principado de Asturias,Shopping - General,189,3,"0,00","0,43 €","1,59 %","0,00","0,14 €","2,28 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
27-may-2015,Móviles,May. 2015,Miércoles,Islas Baleares,Shopping - General,398,16,"0,00","3,41 €","4,02 %","0,00","0,21 €","8,57 €","0,21 €","0,00 €","0,00 %","0,00","0,00","0,00"
03-may-2015,Tablets,May. 2015,Domingo,Islas Baleares,Shopping - General,148,3,"0,00","0,67 €","2,03 %","0,00","0,22 €","4,53 €","0,22 €","0,00 €","0,00 %","0,00","0,00","0,00"
16-ene-2015,Ordenadores,Ene. 2015,Viernes,Castilla y León,Shopping - General,772,17,"0,00","2,30 €","2,20 %","0,00","0,14 €","2,98 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
06-ene-2015,Móviles,Ene. 2015,Martes,Castilla y León,Shopping - General,526,19,"0,00","2,21 €","3,61 %","0,00","0,12 €","4,20 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
20-ene-2015,Móviles,Ene. 2015,Martes,Andalucía,Shopping - General,2.762,62,"0,00","7,73 €","2,24 %","0,00","0,12 €","2,80 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
03-feb-2015,Móviles,Feb. 2015,Martes,Castilla-La Mancha,Shopping - General,713,24,"0,00","2,96 €","3,37 %","0,00","0,12 €","4,15 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
19-feb-2015,Móviles,Feb. 2015,Jueves,Navarra,Shopping - General,32,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
21-may-2015,Ordenadores,May. 2015,Jueves,Comunidad Valenciana,Shopping - General,2.200,39,"1,00","5,74 €","1,77 %","0,00","0,15 €","2,61 €","0,15 €","5,74 €","2,56 %","9,22","52,93","52,93"
27-abr-2015,Tablets,Abr. 2015,Lunes,Islas Baleares,Shopping - General,169,3,"0,00","0,67 €","1,78 %","0,00","0,22 €","3,96 €","0,22 €","0,00 €","0,00 %","0,00","0,00","0,00"
27-ene-2015,Tablets,Ene. 2015,Martes,Extremadura,Shopping - General,330,3,"0,00","0,23 €","0,91 %","0,00","0,08 €","0,70 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
27-feb-2015,Ordenadores,Feb. 2015,Viernes,Principado de Asturias,Shopping - General,234,6,"0,00","1,02 €","2,56 %","0,00","0,17 €","4,36 €","0,17 €","0,00 €","0,00 %","0,00","0,00","0,00"
23-mar-2015,Tablets,Mar. 2015,Lunes,Navarra,Shopping - General,60,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
04-mar-2015,Móviles,Mar. 2015,Miércoles,Comunidad Valenciana,Shopping - General,262,8,"0,00","0,47 €","3,05 %","0,00","0,06 €","1,79 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
11-abr-2015,Móviles,Abr. 2015,Sábado,Comunidad Valenciana,Shopping - General,545,15,"0,00","1,28 €","2,75 %","0,00","0,09 €","2,35 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
13-mar-2015,Tablets,Mar. 2015,Viernes,Cataluña,Shopping - General,527,5,"0,00","0,79 €","0,95 %","0,00","0,16 €","1,50 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
12-feb-2015,Ordenadores,Feb. 2015,Jueves,Principado de Asturias,Shopping - General,1.093,31,"4,00","4,68 €","2,84 %","0,00","0,15 €","4,28 €","0,15 €","1,17 €","12,90 %","12,48","58,41","14,60"
22-jun-2015,Móviles,Jun. 2015,Lunes,Andalucía,Shopping - General,5.790,358,"5,00","64,41 €","6,18 %","0,00","0,18 €","11,12 €","0,18 €","12,88 €","1,40 %","11,14","717,54","143,51"
21-ene-2015,Ordenadores,Ene. 2015,Miércoles,Región de Murcia,Shopping - General,522,10,"0,00","1,35 €","1,92 %","0,00","0,14 €","2,59 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
08-jun-2015,Tablets,Jun. 2015,Lunes,Comunidad Valenciana,Shopping - General,2.060,25,"0,00","5,45 €","1,21 %","0,00","0,22 €","2,65 €","0,22 €","0,00 €","0,00 %","0,00","0,00","0,00"
16-feb-2015,Móviles,Feb. 2015,Lunes,Cantabria,Shopping - General,73,3,"0,00","0,24 €","4,11 %","0,00","0,08 €","3,29 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
31-may-2015,Ordenadores,May. 2015,Domingo,Navarra,Shopping - General,440,6,"0,00","1,10 €","1,36 %","0,00","0,18 €","2,50 €","0,18 €","0,00 €","0,00 %","0,00","0,00","0,00"
30-may-2015,Móviles,May. 2015,Sábado,Extremadura,Shopping - General,252,11,"0,00","1,09 €","4,37 %","0,00","0,10 €","4,33 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
29-ene-2015,Móviles,Ene. 2015,Jueves,Sin especificar,Shopping - General,187,6,"0,00","0,63 €","3,21 %","0,00","0,10 €","3,37 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
04-ene-2015,Tablets,Ene. 2015,Domingo,Ceuta,Shopping - General,3,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
19-jun-2015,Móviles,Jun. 2015,Viernes,Cantabria,Shopping - General,128,3,"0,00","0,85 €","2,34 %","0,00","0,28 €","6,64 €","0,28 €","0,00 €","0,00 %","0,00","0,00","0,00"
18-may-2015,Móviles,May. 2015,Lunes,Comunidad Valenciana,Shopping - General,686,37,"0,00","4,18 €","5,39 %","0,00","0,11 €","6,09 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-jun-2015,Ordenadores,Jun. 2015,Domingo,Andalucía,Shopping - General,5.342,149,"1,00","29,64 €","2,79 %","0,00","0,20 €","5,55 €","0,20 €","29,64 €","0,67 %","4,72","139,95","139,95"
02-jun-2015,Móviles,Jun. 2015,Martes,Principado de Asturias,Shopping - General,246,8,"0,00","0,83 €","3,25 %","0,00","0,10 €","3,37 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
01-mar-2015,Ordenadores,Mar. 2015,Domingo,Ceuta,Shopping - General,3,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
05-feb-2015,Móviles,Feb. 2015,Jueves,Región de Murcia,Shopping - General,316,12,"1,00","1,11 €","3,80 %","0,00","0,09 €","3,51 €","0,09 €","1,11 €","8,33 %","13,50","14,99","14,99"
28-mar-2015,Tablets,Mar. 2015,Sábado,Comunidad de Madrid,Shopping - General,1.862,10,"0,00","1,51 €","0,54 %","0,00","0,15 €","0,81 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
20-mar-2015,Tablets,Mar. 2015,Viernes,País Vasco,Shopping - General,284,1,"0,00","0,13 €","0,35 %","0,00","0,13 €","0,46 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
