Día,Dispositivo,Mes,Día de la semana,Región,Campaña,Impresiones,Clics,Conversiones,Coste,CTR,Posic. media,CPC medio,CPM medio,Coste medio,Coste/conv.,Porcentaje de conv.,Valor conv./coste,Valor conv. total,Valor/conv.
06-jun-2016,Tablets,Jun. 2016,Lunes,Cantabria,Shopping - General,425,5,"0,00","0,90 €","1,18 %","0,00","0,18 €","2,12 €","0,18 €","0,00 €","0,00 %","0,00","0,00","0,00"
17-feb-2016,Móviles,Feb. 2016,Miércoles,Región de Murcia,Shopping - General,558,11,"0,00","1,51 €","1,97 %","0,00","0,14 €","2,71 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
20-feb-2016,Tablets,Feb. 2016,Sábado,Aragón,Shopping - General,455,7,"0,00","1,51 €","1,54 %","0,00","0,22 €","3,32 €","0,22 €","0,00 €","0,00 %","0,00","0,00","0,00"
11-abr-2016,Ordenadores,Abr. 2016,Lunes,Sin especificar,Shopping - General,124,1,"0,00","0,01 €","0,81 %","0,00","0,01 €","0,08 €","0,01 €","0,00 €","0,00 %","0,00","0,00","0,00"
12-ene-2016,Móviles,Ene. 2016,Martes,Principado de Asturias,Shopping - General,460,12,"0,00","1,45 €","2,61 %","0,00","0,12 €","3,15 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
30-abr-2016,Ordenadores,Abr. 2016,Sábado,Castilla y León,Shopping - General,751,10,"1,00","0,89 €","1,33 %","0,00","0,09 €","1,19 €","0,09 €","0,89 €","10,00 %","24,65","21,94","21,94"
05-may-2016,Tablets,May. 2016,Jueves,Sin especificar,Shopping - General,19,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
18-abr-2016,Tablets,Abr. 2016,Lunes,Castilla-La Mancha,Shopping - General,588,4,"0,00","0,49 €","0,68 %","0,00","0,12 €","0,83 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
22-feb-2016,Tablets,Feb. 2016,Lunes,Andalucía,Shopping - General,1.846,23,"0,00","3,85 €","1,25 %","0,00","0,17 €","2,09 €","0,17 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-feb-2016,Tablets,Feb. 2016,Domingo,Castilla-La Mancha,Shopping - General,629,5,"0,00","1,02 €","0,79 %","0,00","0,20 €","1,62 €","0,20 €","0,00 €","0,00 %","0,00","0,00","0,00"
17-may-2016,Tablets,May. 2016,Martes,Navarra,Shopping - General,352,5,"0,00","0,82 €","1,42 %","0,00","0,16 €","2,33 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
12-ene-2016,Ordenadores,Ene. 2016,Martes,Extremadura,Shopping - General,771,20,"1,00","3,19 €","2,59 %","0,00","0,16 €","4,14 €","0,16 €","3,19 €","5,00 %","9,69","30,90","30,90"
25-ene-2016,Móviles,Ene. 2016,Lunes,Sin especificar,Shopping - General,742,31,"0,00","3,13 €","4,18 %","0,00","0,10 €","4,22 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
26-feb-2016,Móviles,Feb. 2016,Viernes,La Rioja,Shopping - General,50,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
10-feb-2016,Ordenadores,Feb. 2016,Miércoles,Aragón,Shopping - General,887,31,"0,00","4,23 €","3,49 %","0,00","0,14 €","4,77 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
20-jun-2016,Tablets,Jun. 2016,Lunes,País Vasco,Shopping - General,694,13,"0,00","1,40 €","1,87 %","0,00","0,11 €","2,02 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
11-ene-2016,Tablets,Ene. 2016,Lunes,Sin especificar,Shopping - General,117,1,"0,00","0,14 €","0,85 %","0,00","0,14 €","1,20 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
05-feb-2016,Tablets,Feb. 2016,Viernes,Castilla y León,Shopping - General,588,12,"0,00","1,69 €","2,04 %","0,00","0,14 €","2,87 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
05-may-2016,Móviles,May. 2016,Jueves,Andalucía,Shopping - General,9.448,188,"2,00","19,28 €","1,99 %","0,00","0,10 €","2,04 €","0,10 €","9,64 €","1,06 %","2,59","49,88","24,94"
04-jul-2016,Móviles,Jul. 2016,Lunes,Comunidad Valenciana,Shopping - General,2.071,44,"0,00","4,37 €","2,12 %","0,00","0,10 €","2,11 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
08-mar-2016,Ordenadores,Mar. 2016,Martes,Extremadura,Shopping - General,495,17,"1,00","2,41 €","3,43 %","0,00","0,14 €","4,87 €","0,14 €","2,41 €","5,88 %","11,88","28,63","28,63"
18-ene-2016,Tablets,Ene. 2016,Lunes,País Vasco,Shopping - General,1.351,20,"2,00","3,60 €","1,48 %","0,00","0,18 €","2,66 €","0,18 €","1,80 €","10,00 %","11,30","40,68","20,34"
02-ene-2016,Tablets,Ene. 2016,Sábado,País Vasco,Shopping - General,159,2,"0,00","0,59 €","1,26 %","0,00","0,30 €","3,71 €","0,30 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-jun-2016,Ordenadores,Jun. 2016,Viernes,Comunidad de Madrid,Shopping - General,2.366,55,"0,00","7,75 €","2,32 %","0,00","0,14 €","3,28 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
17-jul-2016,Tablets,Jul. 2016,Domingo,Cataluña,Shopping - General,1.637,29,"0,00","6,59 €","1,77 %","0,00","0,23 €","4,03 €","0,23 €","0,00 €","0,00 %","0,00","0,00","0,00"
16-feb-2016,Móviles,Feb. 2016,Martes,Islas Baleares,Shopping - General,372,7,"0,00","1,36 €","1,88 %","0,00","0,19 €","3,66 €","0,19 €","0,00 €","0,00 %","0,00","0,00","0,00"
23-feb-2016,Móviles,Feb. 2016,Martes,Islas Baleares,Shopping - General,261,5,"0,00","0,94 €","1,92 %","0,00","0,19 €","3,60 €","0,19 €","0,00 €","0,00 %","0,00","0,00","0,00"
21-ene-2016,Tablets,Ene. 2016,Jueves,Cataluña,Shopping - General,3.259,43,"2,00","7,24 €","1,32 %","0,00","0,17 €","2,22 €","0,17 €","3,62 €","4,65 %","8,20","59,38","29,69"
12-may-2016,Ordenadores,May. 2016,Jueves,Castilla y León,Shopping - General,901,24,"0,00","1,75 €","2,66 %","0,00","0,07 €","1,94 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
09-ene-2016,Ordenadores,Ene. 2016,Sábado,Sin especificar,Shopping - General,124,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
29-feb-2016,Ordenadores,Feb. 2016,Lunes,País Vasco,Shopping - General,980,20,"0,00","3,10 €","2,04 %","0,00","0,16 €","3,16 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
06-mar-2016,Móviles,Mar. 2016,Domingo,Extremadura,Shopping - General,576,15,"0,00","1,77 €","2,60 %","0,00","0,12 €","3,07 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
18-jul-2016,Ordenadores,Jul. 2016,Lunes,Aragón,Shopping - General,691,7,"0,00","0,32 €","1,01 %","0,00","0,05 €","0,46 €","0,05 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-may-2016,Ordenadores,May. 2016,Sábado,Principado de Asturias,Shopping - General,931,27,"0,00","4,97 €","2,90 %","0,00","0,18 €","5,34 €","0,18 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-mar-2016,Ordenadores,Mar. 2016,Jueves,Extremadura,Shopping - General,233,2,"0,00","0,30 €","0,86 %","0,00","0,15 €","1,29 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
09-mar-2016,Tablets,Mar. 2016,Miércoles,Cataluña,Shopping - General,1.395,19,"1,00","3,01 €","1,36 %","0,00","0,16 €","2,16 €","0,16 €","3,01 €","5,26 %","6,96","20,94","20,94"
10-jun-2016,Tablets,Jun. 2016,Viernes,Castilla-La Mancha,Shopping - General,987,13,"0,00","3,56 €","1,32 %","0,00","0,27 €","3,61 €","0,27 €","0,00 €","0,00 %","0,00","0,00","0,00"
26-mar-2016,Móviles,Mar. 2016,Sábado,Aragón,Shopping - General,479,11,"0,00","1,53 €","2,30 %","0,00","0,14 €","3,19 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
12-may-2016,Móviles,May. 2016,Jueves,Sin especificar,Shopping - General,514,3,"0,00","0,53 €","0,58 %","0,00","0,18 €","1,03 €","0,18 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-abr-2016,Tablets,Abr. 2016,Jueves,Navarra,Shopping - General,236,5,"0,00","0,68 €","2,12 %","0,00","0,14 €","2,88 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
12-abr-2016,Ordenadores,Abr. 2016,Martes,Cantabria,Shopping - General,289,9,"0,00","1,08 €","3,11 %","0,00","0,12 €","3,74 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-jun-2016,Ordenadores,Jun. 2016,Viernes,Aragón,Shopping - General,624,16,"1,00","1,88 €","2,56 %","0,00","0,12 €","3,01 €","0,12 €","1,88 €","6,25 %","18,05","33,94","33,94"
08-feb-2016,Ordenadores,Feb. 2016,Lunes,Galicia,Shopping - General,695,21,"0,00","2,69 €","3,02 %","0,00","0,13 €","3,87 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
16-jun-2016,Tablets,Jun. 2016,Jueves,Comunidad de Madrid,Shopping - General,4.887,85,"0,00","20,33 €","1,74 %","0,00","0,24 €","4,16 €","0,24 €","0,00 €","0,00 %","0,00","0,00","0,00"
29-ene-2016,Tablets,Ene. 2016,Viernes,Cataluña,Shopping - General,3.123,38,"1,00","4,56 €","1,22 %","0,00","0,12 €","1,46 €","0,12 €","4,56 €","2,63 %","3,51","15,99","15,99"
22-mar-2016,Móviles,Mar. 2016,Martes,La Rioja,Shopping - General,83,4,"0,00","0,75 €","4,82 %","0,00","0,19 €","9,04 €","0,19 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-jun-2016,Ordenadores,Jun. 2016,Martes,Castilla-La Mancha,Shopping - General,1.384,25,"0,00","5,60 €","1,81 %","0,00","0,22 €","4,05 €","0,22 €","0,00 €","0,00 %","0,00","0,00","0,00"
12-feb-2016,Móviles,Feb. 2016,Viernes,Cataluña,Shopping - General,4.189,66,"1,00","9,20 €","1,58 %","0,00","0,14 €","2,20 €","0,14 €","9,20 €","1,52 %","5,21","47,93","47,93"
22-mar-2016,Tablets,Mar. 2016,Martes,Extremadura,Shopping - General,213,3,"0,00","0,09 €","1,41 %","0,00","0,03 €","0,42 €","0,03 €","0,00 €","0,00 %","0,00","0,00","0,00"
30-abr-2016,Ordenadores,Abr. 2016,Sábado,Comunidad de Madrid,Shopping - General,1.586,29,"0,00","2,16 €","1,83 %","0,00","0,07 €","1,36 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
20-mar-2016,Ordenadores,Mar. 2016,Domingo,Islas Baleares,Shopping - General,258,4,"0,00","0,30 €","1,55 %","0,00","0,08 €","1,16 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
02-feb-2016,Móviles,Feb. 2016,Martes,Galicia,Shopping - General,1.376,25,"1,00","1,55 €","1,82 %","0,00","0,06 €","1,13 €","0,06 €","1,55 €","4,00 %","8,96","13,89","13,89"
07-mar-2016,Ordenadores,Mar. 2016,Lunes,Aragón,Shopping - General,698,16,"0,00","2,76 €","2,29 %","0,00","0,17 €","3,95 €","0,17 €","0,00 €","0,00 %","0,00","0,00","0,00"
23-ene-2016,Tablets,Ene. 2016,Sábado,Andalucía,Shopping - General,2.576,38,"0,00","5,52 €","1,48 %","0,00","0,15 €","2,14 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-abr-2016,Móviles,Abr. 2016,Domingo,Castilla-La Mancha,Shopping - General,3.396,77,"0,00","10,98 €","2,27 %","0,00","0,14 €","3,23 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
05-jul-2016,Ordenadores,Jul. 2016,Martes,Galicia,Shopping - General,1.226,33,"1,00","3,91 €","2,69 %","0,00","0,12 €","3,19 €","0,12 €","3,91 €","3,03 %","8,68","33,94","33,94"
06-jun-2016,Móviles,Jun. 2016,Lunes,Navarra,Shopping - General,270,10,"0,00","1,09 €","3,70 %","0,00","0,11 €","4,04 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-may-2016,Tablets,May. 2016,Martes,Islas Baleares,Shopping - General,470,5,"0,00","0,85 €","1,06 %","0,00","0,17 €","1,81 €","0,17 €","0,00 €","0,00 %","0,00","0,00","0,00"
07-ene-2016,Ordenadores,Ene. 2016,Jueves,Comunidad de Madrid,Shopping - General,14.536,323,"3,00","62,57 €","2,22 %","0,00","0,19 €","4,30 €","0,19 €","20,53 €","0,93 %","2,45","150,69","50,23"
09-jun-2016,Ordenadores,Jun. 2016,Jueves,Sin especificar,Shopping - General,174,1,"0,00","0,01 €","0,57 %","0,00","0,01 €","0,06 €","0,01 €","0,00 €","0,00 %","0,00","0,00","0,00"
30-jun-2016,Móviles,Jun. 2016,Jueves,Castilla y León,Shopping - General,1.198,31,"1,00","3,91 €","2,59 %","0,00","0,13 €","3,26 €","0,13 €","3,91 €","3,23 %","21,21","82,94","82,94"
08-ene-2016,Ordenadores,Ene. 2016,Viernes,Navarra,Shopping - General,502,5,"0,00","0,67 €","1,00 %","0,00","0,13 €","1,33 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
08-abr-2016,Móviles,Abr. 2016,Viernes,Cataluña,Shopping - General,2.684,37,"0,00","4,06 €","1,38 %","0,00","0,11 €","1,51 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
06-mar-2016,Móviles,Mar. 2016,Domingo,Región de Murcia,Shopping - General,674,13,"0,00","1,29 €","1,93 %","0,00","0,10 €","1,91 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
09-ene-2016,Ordenadores,Ene. 2016,Sábado,Extremadura,Shopping - General,597,11,"0,00","1,29 €","1,84 %","0,00","0,12 €","2,16 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
27-may-2016,Ordenadores,May. 2016,Viernes,Islas Baleares,Shopping - General,674,7,"0,00","1,57 €","1,04 %","0,00","0,22 €","2,33 €","0,22 €","0,00 €","0,00 %","0,00","0,00","0,00"
04-may-2016,Ordenadores,May. 2016,Miércoles,Región de Murcia,Shopping - General,269,2,"0,00","0,20 €","0,74 %","0,00","0,10 €","0,74 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
16-jun-2016,Móviles,Jun. 2016,Jueves,Comunidad Valenciana,Shopping - General,3.119,77,"0,00","9,46 €","2,47 %","0,00","0,12 €","3,03 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
13-jul-2016,Móviles,Jul. 2016,Miércoles,Islas Baleares,Shopping - General,723,15,"0,00","2,54 €","2,07 %","0,00","0,17 €","3,51 €","0,17 €","0,00 €","0,00 %","0,00","0,00","0,00"
19-feb-2016,Ordenadores,Feb. 2016,Viernes,Aragón,Shopping - General,687,14,"0,00","2,86 €","2,04 %","0,00","0,20 €","4,16 €","0,20 €","0,00 €","0,00 %","0,00","0,00","0,00"
15-feb-2016,Ordenadores,Feb. 2016,Lunes,Comunidad Valenciana,Shopping - General,2.758,62,"4,00","11,07 €","2,25 %","0,00","0,18 €","4,01 €","0,18 €","2,77 €","6,45 %","8,47","93,81","23,45"
07-mar-2016,Ordenadores,Mar. 2016,Lunes,Galicia,Shopping - General,1.035,21,"0,00","3,72 €","2,03 %","0,00","0,18 €","3,59 €","0,18 €","0,00 €","0,00 %","0,00","0,00","0,00"
05-may-2016,Ordenadores,May. 2016,Jueves,Castilla-La Mancha,Shopping - General,822,25,"1,00","2,37 €","3,04 %","0,00","0,09 €","2,88 €","0,09 €","2,37 €","4,00 %","37,95","89,95","89,95"
28-jun-2016,Ordenadores,Jun. 2016,Martes,La Rioja,Shopping - General,311,12,"0,00","2,29 €","3,86 %","0,00","0,19 €","7,36 €","0,19 €","0,00 €","0,00 %","0,00","0,00","0,00"
23-ene-2016,Tablets,Ene. 2016,Sábado,Navarra,Shopping - General,390,9,"0,00","1,19 €","2,31 %","0,00","0,13 €","3,05 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
03-mar-2016,Ordenadores,Mar. 2016,Jueves,Cataluña,Shopping - General,3.584,54,"1,00","8,49 €","1,51 %","0,00","0,16 €","2,37 €","0,16 €","8,49 €","1,85 %","3,41","28,94","28,94"
19-may-2016,Móviles,May. 2016,Jueves,Islas Baleares,Shopping - General,1.323,46,"0,00","6,67 €","3,48 %","0,00","0,14 €","5,04 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
04-mar-2016,Tablets,Mar. 2016,Viernes,Comunidad Valenciana,Shopping - General,999,9,"0,00","0,93 €","0,90 %","0,00","0,10 €","0,93 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-abr-2016,Ordenadores,Abr. 2016,Jueves,La Rioja,Shopping - General,215,2,"0,00","0,17 €","0,93 %","0,00","0,08 €","0,79 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
03-mar-2016,Móviles,Mar. 2016,Jueves,Cantabria,Shopping - General,168,2,"0,00","0,05 €","1,19 %","0,00","0,02 €","0,30 €","0,02 €","0,00 €","0,00 %","0,00","0,00","0,00"
05-jun-2016,Tablets,Jun. 2016,Domingo,Cantabria,Shopping - General,553,6,"1,00","0,97 €","1,08 %","0,00","0,16 €","1,75 €","0,16 €","0,97 €","16,67 %","13,29","12,89","12,89"
09-jul-2016,Móviles,Jul. 2016,Sábado,Comunidad de Madrid,Shopping - General,1.941,28,"0,00","1,90 €","1,44 %","0,00","0,07 €","0,98 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
05-abr-2016,Tablets,Abr. 2016,Martes,Galicia,Shopping - General,647,8,"0,00","0,95 €","1,24 %","0,00","0,12 €","1,47 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
17-mar-2016,Ordenadores,Mar. 2016,Jueves,Aragón,Shopping - General,566,7,"0,00","1,07 €","1,24 %","0,00","0,15 €","1,89 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
06-may-2016,Móviles,May. 2016,Viernes,Comunidad de Madrid,Shopping - General,10.740,259,"0,00","26,40 €","2,41 %","0,00","0,10 €","2,46 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-jul-2016,Tablets,Jul. 2016,Jueves,Islas Baleares,Shopping - General,569,6,"0,00","2,20 €","1,05 %","0,00","0,37 €","3,87 €","0,37 €","0,00 €","0,00 %","0,00","0,00","0,00"
09-abr-2016,Móviles,Abr. 2016,Sábado,Castilla y León,Shopping - General,1.534,25,"0,00","2,13 €","1,63 %","0,00","0,09 €","1,39 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
05-feb-2016,Tablets,Feb. 2016,Viernes,Extremadura,Shopping - General,331,2,"0,00","0,20 €","0,60 %","0,00","0,10 €","0,60 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
09-feb-2016,Ordenadores,Feb. 2016,Martes,Principado de Asturias,Shopping - General,916,19,"0,00","2,59 €","2,07 %","0,00","0,14 €","2,83 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-jun-2016,Ordenadores,Jun. 2016,Martes,Castilla-La Mancha,Shopping - General,1.771,37,"0,00","6,77 €","2,09 %","0,00","0,18 €","3,82 €","0,18 €","0,00 €","0,00 %","0,00","0,00","0,00"
09-may-2016,Ordenadores,May. 2016,Lunes,Comunidad Valenciana,Shopping - General,1.355,30,"0,00","2,28 €","2,21 %","0,00","0,08 €","1,68 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
17-abr-2016,Ordenadores,Abr. 2016,Domingo,Cantabria,Shopping - General,268,5,"0,00","0,72 €","1,87 %","0,00","0,14 €","2,69 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
25-ene-2016,Ordenadores,Ene. 2016,Lunes,Castilla y León,Shopping - General,2.059,45,"0,00","6,20 €","2,19 %","0,00","0,14 €","3,01 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-may-2016,Móviles,May. 2016,Sábado,Cantabria,Shopping - General,310,2,"0,00","0,12 €","0,65 %","0,00","0,06 €","0,39 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
10-mar-2016,Tablets,Mar. 2016,Jueves,Principado de Asturias,Shopping - General,262,1,"0,00","0,15 €","0,38 %","0,00","0,15 €","0,57 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
15-may-2016,Tablets,May. 2016,Domingo,Comunidad Valenciana,Shopping - General,2.806,37,"0,00","5,36 €","1,32 %","0,00","0,14 €","1,91 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
19-jun-2016,Móviles,Jun. 2016,Domingo,Islas Baleares,Shopping - General,488,8,"0,00","1,12 €","1,64 %","0,00","0,14 €","2,30 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
06-ene-2016,Ordenadores,Ene. 2016,Miércoles,Castilla-La Mancha,Shopping - General,3.574,91,"1,00","20,55 €","2,55 %","0,00","0,23 €","5,75 €","0,23 €","20,55 €","1,10 %","9,88","202,94","202,94"
07-mar-2016,Tablets,Mar. 2016,Lunes,Islas Baleares,Shopping - General,241,1,"0,00","0,14 €","0,41 %","0,00","0,14 €","0,58 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
11-jun-2016,Ordenadores,Jun. 2016,Sábado,Comunidad de Madrid,Shopping - General,5.209,93,"0,00","16,27 €","1,79 %","0,00","0,17 €","3,12 €","0,17 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-ene-2016,Tablets,Ene. 2016,Domingo,Cantabria,Shopping - General,261,4,"0,00","1,22 €","1,53 %","0,00","0,30 €","4,67 €","0,30 €","0,00 €","0,00 %","0,00","0,00","0,00"
10-jun-2016,Ordenadores,Jun. 2016,Viernes,Aragón,Shopping - General,1.306,25,"0,00","6,62 €","1,91 %","0,00","0,26 €","5,07 €","0,26 €","0,00 €","0,00 %","0,00","0,00","0,00"
05-ene-2016,Móviles,Ene. 2016,Martes,Comunidad Valenciana,Shopping - General,158,3,"0,00","0,46 €","1,90 %","0,00","0,15 €","2,91 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
03-jul-2016,Tablets,Jul. 2016,Domingo,País Vasco,Shopping - General,798,9,"0,00","1,76 €","1,13 %","0,00","0,20 €","2,21 €","0,20 €","0,00 €","0,00 %","0,00","0,00","0,00"
